Index,fault,section,age,dip_direct,slip_rate,slip_sense,scale,class,certainty,strike,cooperator,earthquake,ref_id,fault_url,fault_id,section_id,symbology,Shape_Leng,geometry
59,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,14275.0015136,"LINESTRING (-122.876109999 38.13346599900007, -122.8838419999999 38.14163500000008, -122.88743 38.1456349990001, -122.8919010009999 38.1504519990001, -122.895287 38.15417700000008, -122.8973509999999 38.15651699900013, -122.8995339999999 38.15886600000003, -122.9018279999999 38.16138900000004, -122.904081 38.16385700000009, -122.906662001 38.16665700000011, -122.9091529999999 38.16941700000008, -122.9112919999999 38.17173800000005, -122.913083 38.17363600000009, -122.91567 38.17653900000006, -122.9185809999999 38.17975100000006, -122.9220669999999 38.18363200000007, -122.9252259999999 38.18707600000005, -122.927973 38.19018900000007, -122.930483 38.19301900000005, -122.9329899999999 38.19578000000011, -122.935253 38.19833700000009, -122.9377709989999 38.20108000000013, -122.9410459999999 38.20470500000003, -122.9438959989999 38.20790200000003, -122.945995 38.21027400000002, -122.9474919999999 38.21198600000005, -122.948804001 38.21341900000015, -122.9507599999999 38.21542500000009)"
60,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,182.665173992,"LINESTRING (-122.950305 38.21555100000009, -122.9499389999999 38.21512800000006, -122.949702001 38.21488500000005, -122.949556 38.21474700100001, -122.949307 38.21453000000011)"
61,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,1455.5603341,"LINESTRING (-122.8760469999999 38.13346000000008, -122.874825 38.13219300000005, -122.8737179999999 38.13080800000004, -122.872696 38.1293910000001, -122.8709439999999 38.12743999900005, -122.869741 38.12618500000016, -122.8693150009999 38.1257400000001, -122.869204 38.12538200000012, -122.868830999 38.12492400100014)"
62,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,730.347472794,"LINESTRING (-122.864987 38.120712, -122.8671929989999 38.12324700000003, -122.868249 38.1243750000001, -122.8686819999999 38.12480000000014, -122.868753999 38.12493200000004)"
63,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,5113.9032188,"LINESTRING (-122.862335 38.11771600000008, -122.8583619999999 38.11356900000002, -122.8562759989999 38.11133400000011, -122.853563 38.10840500100003, -122.846185 38.1003850000001, -122.839919 38.09317000000004, -122.838066 38.09109300000011, -122.835463001 38.08840300000004)"
64,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,147.812029434,"LINESTRING (-122.8329439999999 38.0885780000001, -122.833043 38.08868700000005, -122.8332129999999 38.08890300000012, -122.8335039999999 38.08929699900008, -122.833653999 38.08946000000008)"
65,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,806.876010363,"LINESTRING (-122.690994 37.92292900000007, -122.6936439999999 37.92569600000012, -122.694798999 37.92683400000013, -122.6954629999999 37.92742800000013)"
66,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,1046.54926456,"MULTILINESTRING ((-122.682356001 37.91391100000004, -122.6837749999999 37.91536700000014, -122.685038 37.9166510000001, -122.686322 37.91808300000002, -122.687197 37.91893000000011), (-122.687757001 37.91948500000012, -122.688599 37.92037200000008))"
67,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,100.098237275,"LINESTRING (-122.687197 37.91893000000011, -122.687757001 37.91948500000012)"
68,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,448.42419463,"MULTILINESTRING ((-122.676971 37.9079990000001, -122.677729 37.90891500000004, -122.6785179999999 37.90976399900013), (-122.6792880009999 37.910518, -122.680145 37.91129700000011))"
69,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,136.619855482,"LINESTRING (-122.6785179999999 37.90976399900013, -122.6792880009999 37.910518)"
70,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Inferred,232.548885176,"LINESTRING (-122.6740519999999 37.90484500000011, -122.6752979989999 37.90616800000004)"
71,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Moderately Constrained,245.902961215,"LINESTRING (-123.589997 38.87951900000014, -123.591084 38.88101600000009)"
72,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Moderately Constrained,1537.77457405,"LINESTRING (-123.590929 38.88387000000004, -123.5895809999999 38.88254900000004, -123.587698 38.88089100000006, -123.585723 38.8790620000001, -123.583842 38.87750700000007, -123.582545001 38.87649300000005, -123.5816959999999 38.8758860000001)"
73,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Moderately Constrained,89.3276548064,"LINESTRING (-123.232435 38.51502200000003, -123.232015 38.51448700000006)"
74,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Moderately Constrained,78.9803725951,"LINESTRING (-123.2316789989999 38.51414500000002, -123.2312599999999 38.51369700000008)"
75,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Moderately Constrained,84.0561492906,"LINESTRING (-123.230923 38.51326900000001, -123.2305029999999 38.51277800000002)"
76,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,1144.46822763,"LINESTRING (-123.6957559999999 39.00686000000015, -123.695092 39.00591900000004, -123.694593999 39.00528300000007, -123.694001 39.0045580000001, -123.693151 39.00346900000009, -123.6920939999999 39.00204500100004, -123.690612 38.99994500000006)"
77,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,166.078109696,"LINESTRING (-123.694645 39.00633000000002, -123.694646999 39.00619300000007, -123.6946279999999 39.00592000000011, -123.694507 39.00517700000004)"
78,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,557.734120691,"LINESTRING (-123.6874909999999 38.99475600000008, -123.687975 38.99537500000006, -123.6882 38.99571499900006, -123.688507 38.99628300000008, -123.689018 38.99734100000011, -123.6893859999999 38.99795399900008, -123.6896349999999 38.99826300000007)"
79,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,1855.14526404,"LINESTRING (-123.6892549999999 38.99844000000009, -123.6879219999999 38.9966980000001, -123.6872719999999 38.99592400000006, -123.686692999 38.99522799900005, -123.6861199999999 38.99446800000001, -123.6854499999999 38.99360600000004, -123.6849959999999 38.99279700000008, -123.6844359999999 38.9919479990001, -123.683745001 38.99096900000004, -123.683426 38.99041400000002, -123.6831369999999 38.99000700000006, -123.6826739999999 38.98955900000011, -123.682206 38.98915200000009, -123.681879 38.98887500000006, -123.6815499999999 38.98850700000003, -123.681209 38.98801000000003, -123.680863 38.98730900000011)"
80,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,1254.55208437,"LINESTRING (-123.6792539999999 38.98426900000002, -123.680683001 38.98585000000003, -123.681458001 38.98671500000007, -123.6820029999999 38.98751100000004, -123.682506 38.98824699900005, -123.6829489999999 38.988823, -123.6835529989999 38.98952300000012, -123.6841949989999 38.99039700000004, -123.685006 38.99177800000008)"
81,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,3582.33678366,"LINESTRING (-123.682392 38.98928600000011, -123.681387 38.98763300100009, -123.680696 38.98666600000008, -123.6799 38.98569000000004, -123.6793669999999 38.985015, -123.678759 38.98425300000007, -123.67802 38.98332000000013, -123.676943 38.98191700000008, -123.675959 38.98052200000004, -123.675334 38.97973800000004, -123.674717 38.97895500000001, -123.673993001 38.97778600000007, -123.672701 38.97578200000009, -123.6720489999999 38.97485600000007, -123.671503 38.97418700000001, -123.6705400009999 38.97291800000007, -123.6690639989999 38.97123500100001, -123.668214 38.97022399900008, -123.666216999 38.9676900000001)"
82,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,1286.36498396,"LINESTRING (-123.6667849999999 38.96733899900004, -123.6679749999999 38.96901600000008, -123.6684969999999 38.96970600000001, -123.669087 38.97047300000003, -123.6698389999999 38.97150600000002, -123.6705629989999 38.97251000000004, -123.671182001 38.97336299900015, -123.67177 38.97413000000009, -123.672378 38.97519400000004)"
83,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,2940.14011755,"LINESTRING (-123.652002 38.94973500000001, -123.6536119999999 38.95118600000012, -123.654438 38.95218100000011, -123.655139 38.95320400000011, -123.655639 38.95423000000005, -123.656079 38.95523500000004, -123.656594 38.95613900000011, -123.6571009999999 38.95691800000009, -123.657547 38.95763700000005, -123.6579339999999 38.95815600000003, -123.658498 38.95884500000008, -123.659228 38.95973099900006, -123.659671 38.96028300000006, -123.6604269999999 38.96109400100011, -123.661338999 38.96209300000007, -123.6622379999999 38.96303100000008, -123.663264 38.96415100000009, -123.6659019999999 38.96707000000007)"
84,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,554.190931924,"LINESTRING (-123.6564419999999 38.95642100000006, -123.6575749999999 38.95820200000004, -123.658719 38.95986300000003)"
85,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,577.36372605,"LINESTRING (-123.655026 38.95451200000011, -123.6552779989999 38.9550250000001, -123.655529999 38.95566400000015, -123.6557659999999 38.95643100000004, -123.656053 38.95707900000006, -123.6564299999999 38.95772100000006, -123.656815 38.95828200000006)"
86,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,135.125852889,"LINESTRING (-123.656167 38.95769100000008, -123.656244 38.95863300000013)"
87,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,135.262922897,"LINESTRING (-123.5947249999999 38.88612300000009, -123.594232001 38.88575200000009, -123.593831 38.88548300000014)"
88,San Andreas fault zone,North Coast section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:24,000",A,Poor,N36Â°W,California Geological Survey,San Francisco earthquake,1b,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=b,1,b,historic Well Constrained,108.018796364,"LINESTRING (-123.593799 38.88565400000009, -123.594008 38.88600900000007, -123.594253 38.8863200000001)"
